h_deg,v_deg,flux_lm,solid_angle_sr,intensity_cd
27.5,-16.5,0.00907779934,0.000292069487,31.0809576
28.5,-16.5,0.0105869498,0.000292069487,36.2480514
29.5,-16.5,0.00944296805,0.000292069487,32.3312379
-29.5,-15.5,0.00900726462,0.000293534897,30.6854985
-28.5,-15.5,0.00952715651,0.000293534897,32.4566402
-27.5,-15.5,0.0109852197,0.000293534897,37.4238969
-26.5,-15.5,0.0148234306,0.000293534897,50.4997218
-25.5,-15.5,0.0128267563,0.000293534897,43.6975518
-24.5,-15.5,0.0174842884,0.000293534897,59.564599
-23.5,-15.5,0.0148349004,0.000293534897,50.5387964
-22.5,-15.5,0.0179187078,0.000293534897,61.0445574
-21.5,-15.5,0.0187719801,0.000293534897,63.9514425
-20.5,-15.5,0.0230011587,0.000293534897,78.3591968
-19.5,-15.5,0.0241809095,0.000293534897,82.3783125
-18.5,-15.5,0.0268089247,0.000293534897,91.3313033
-17.5,-15.5,0.0255615664,0.000293534897,87.0818657
-16.5,-15.5,0.0283533195,0.000293534897,96.5926703
-15.5,-15.5,0.0244943124,0.000293534897,83.4459981
-14.5,-15.5,0.029718767,0.000293534897,101.244409
-13.5,-15.5,0.0344566987,0.000293534897,117.385357
-12.5,-15.5,0.0349715244,0.000293534897,119.13924
-11.5,-15.5,0.038572805,0.000293534897,131.407902
-10.5,-15.5,0.0431529039,0.000293534897,147.011154
-9.5,-15.5,0.0371427246,0.000293534897,126.535976
-8.5,-15.5,0.0462809687,0.000293534897,157.667689
-7.5,-15.5,0.0446623347,0.000293534897,152.153407
-6.5,-15.5,0.044020469,0.000293534897,149.966731
-5.5,-15.5,0.0461473608,0.000293534897,157.21252
-4.5,-15.5,0.0521874219,0.000293534897,177.789498
-3.5,-15.5,0.0521923007,0.000293534897,177.806119
-2.5,-15.5,0.0489332696,0.000293534897,166.703415
-1.5,-15.5,0.0518713893,0.000293534897,176.712854
-0.5,-15.5,0.0518723397,0.000293534897,176.716092
0.5,-15.5,0.04812079,0.000293534897,163.9355
1.5,-15.5,0.0502404903,0.000293534897,171.156789
2.5,-15.5,0.0502386638,0.000293534897,171.150566
3.5,-15.5,0.0499089126,0.000293534897,170.027186
4.5,-15.5,0.0503935226,0.000293534897,171.678132
5.5,-15.5,0.0441909426,0.000293534897,150.547492
6.5,-15.5,0.0456512121,0.000293534897,155.522265
7.5,-15.5,0.043848896,0.000293534897,149.382225
8.5,-15.5,0.0449777759,0.000293534897,153.228037
9.5,-15.5,0.0439856819,0.000293534897,149.84822
10.5,-15.5,0.0363124603,0.000293534897,123.707473
11.5,-15.5,0.0395502301,0.000293534897,134.737745
12.5,-15.5,0.0359481267,0.000293534897,122.46628
13.5,-15.5,0.0328311845,0.000293534897,111.847637
14.5,-15.5,0.03053092,0.000293534897,104.011211
15.5,-15.5,0.0303339246,0.000293534897,103.340097
16.5,-15.5,0.0265693757,0.000293534897,90.5152198
17.5,-15.5,0.0296082483,0.000293534897,100.867899
18.5,-15.5,0.0205122284,0.000293534897,69.8800335
19.5,-15.5,0.0222472013,0.000293534897,75.7906522
20.5,-15.5,0.019943246,0.000293534897,67.9416528
21.5,-15.5,0.0176492739,0.000293534897,60.1266634
22.5,-15.5,0.0156788643,0.000293534897,53.4139703
23.5,-15.5,0.0173831143,0.000293534897,59.2199242
24.5,-15.5,0.0136682332,0.000293534897,46.5642531
25.5,-15.5,0.0150442935,0.000293534897,51.2521463
26.5,-15.5,0.0132440547,0.000293534897,45.1191829
27.5,-15.5,0.0111446793,0.000293534897,37.967136
28.5,-15.5,0.0131210445,0.000293534897,44.7001179
29.5,-15.5,0.00916444325,0.000293534897,31.2209668
-29.5,-14.5,0.012615901,0.000294910893,42.7786877
-28.5,-14.5,0.0117447969,0.000294910893,39.8249001
-27.5,-14.5,0.0103838789,0.000294910893,35.2102249
-26.5,-14.5,0.0126440058,0.000294910893,42.8739871
-25.5,-14.5,0.0180905512,0.000294910893,61.3424314
-24.5,-14.5,0.0170433176,0.000294910893,57.7914143
-23.5,-14.5,0.0169373767,0.000294910893,57.432184
-22.5,-14.5,0.0181107882,0.000294910893,61.411052
-21.5,-14.5,0.0199317712,0.000294910893,67.5857409
-20.5,-14.5,0.0214268548,0.000294910893,72.6553521
-19.5,-14.5,0.0221170799,0.000294910893,74.9958051
-18.5,-14.5,0.0253896658,0.000294910893,86.0926687
-17.5,-14.5,0.0277017048,0.000294910893,93.9324571
-16.5,-14.5,0.0269267022,0.000294910893,91.3045359
-15.5,-14.5,0.0295543302,0.000294910893,100.214441
-14.5,-14.5,0.0303964016,0.000294910893,103.069782
-13.5,-14.5,0.0356257807,0.000294910893,120.801847
-12.5,-14.5,0.0374407678,0.000294910893,126.956205
-11.5,-14.5,0.0407163724,0.000294910893,138.063304
-10.5,-14.5,0.0415497786,0.000294910893,140.889264
-9.5,-14.5,0.043193855,0.000294910893,146.464088
-8.5,-14.5,0.0461406104,0.000294910893,156.456108
-7.5,-14.5,0.0477813923,0.000294910893,162.01976
-6.5,-14.5,0.0546389792,0.000294910893,185.272842
-5.5,-14.5,0.0548093948,0.000294910893,185.850696
-4.5,-14.5,0.0561193295,0.000294910893,190.292495
-3.5,-14.5,0.0520447399,0.000294910893,176.476153
-2.5,-14.5,0.0611837755,0.000294910893,207.465295
-1.5,-14.5,0.0577595524,0.000294910893,195.854252
-0.5,-14.5,0.0595551947,0.000294910893,201.943014
0.5,-14.5,0.0558025522,0.000294910893,189.218349
1.5,-14.5,0.0572703147,0.000294910893,194.195318
2.5,-14.5,0.0602048114,0.000294910893,204.14577
3.5,-14.5,0.0535136398,0.000294910893,181.456979
4.5,-14.5,0.0556304205,0.000294910893,188.634675
5.5,-14.5,0.0582347703,0.000294910893,197.465647
6.5,-14.5,0.0505618475,0.000294910893,171.44788
7.5,-14.5,0.0494117607,0.000294910893,167.548103
8.5,-14.5,0.0474442849,0.000294910893,160.876678
9.5,-14.5,0.0448239507,0.000294910893,151.991506
10.5,-14.5,0.0402456123,0.000294910893,136.467025
11.5,-14.5,0.0394150842,0.000294910893,133.650825
12.5,-14.5,0.035160449,0.000294910893,119.223975
